#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 04 17 37 999 99.0 99.0  2.19 15.38 11.32 313 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 18 07 999 99.0 99.0  1.93 18.18 10.45 318 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 18 37 999 99.0 99.0  2.12 16.67 11.20 317 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 19 07 999 99.0 99.0  2.22 15.38 11.47 321 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 19 37 999 99.0 99.0  2.09 15.38 10.36 314 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 20 07 999 99.0 99.0  2.06 15.38 10.42 321 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 20 37 999 99.0 99.0  2.30 15.38 11.34 321 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 04 21 07 999 99.0 99.0  2.11 15.38 11.34 325 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 04 21 37 999 99.0 99.0  2.25 15.38 11.45 321 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 04 22 07 999 99.0 99.0  2.52 16.67 12.33 327 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 04 22 37 999 99.0 99.0  2.23 16.67 11.68 320 9999.0 999.0  25.9 999.0 99.0 99.00
2021 01 04 23 07 999 99.0 99.0  2.09 15.38 11.00 318 9999.0 999.0  25.9 999.0 99.0 99.00
2021 01 04 23 37 999 99.0 99.0  2.33 16.67 11.99 331 9999.0 999.0  25.9 999.0 99.0 99.00
2021 01 05 00 07 999 99.0 99.0  2.32 15.38 11.41 324 9999.0 999.0  25.9 999.0 99.0 99.00
2021 01 05 00 37 999 99.0 99.0  2.07 14.29 10.27 318 9999.0 999.0  25.9 999.0 99.0 99.00
2021 01 05 01 07 999 99.0 99.0  2.14 15.38 10.09 321 9999.0 999.0  25.9 999.0 99.0 99.00
2021 01 05 01 37 999 99.0 99.0  2.24 16.67 10.68 324 9999.0 999.0  25.9 999.0 99.0 99.00
2021 01 05 02 07 999 99.0 99.0  2.24 16.67 10.51 327 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 02 37 999 99.0 99.0  2.42 16.67 11.37 321 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 03 07 999 99.0 99.0  2.51 15.38 11.07 314 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 03 37 999 99.0 99.0  2.45 15.38 11.35 321 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 04 07 999 99.0 99.0  2.44 16.67 11.36 321 9999.0 999.0  25.8 999.0 99.0 99.00
