YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 29 10 999 99.0 99.0  1.60  7.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 29 11 999 99.0 99.0  1.50  7.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 10 29 12 999 99.0 99.0  1.50  7.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 29 13 999 99.0 99.0  1.50  7.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 29 14 999 99.0 99.0  1.60  7.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 29 15 999 99.0 99.0  1.50  7.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 29 16 999 99.0 99.0  1.50 14.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 29 17 999 99.0 99.0  1.60 15.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 29 18 999 99.0 99.0  1.50 14.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 29 19 999 99.0 99.0  1.60 15.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 29 20 999 99.0 99.0  2.00 14.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 29 21 999 99.0 99.0  1.50 15.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 29 22 999 99.0 99.0  1.70 14.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 29 23 999 99.0 99.0  1.70 14.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 30 00 999 99.0 99.0  1.80 14.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 30 01 999 99.0 99.0  1.80 13.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 30 02 999 99.0 99.0  1.80 13.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 03 999 99.0 99.0  1.50  7.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 04 999 99.0 99.0  1.50 13.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 05 999 99.0 99.0  1.50 12.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 06 999 99.0 99.0  1.70 13.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 07 999 99.0 99.0  1.50 12.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 08 999 99.0 99.0  1.50  7.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 09 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 10 999 99.0 99.0  1.80  8.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 11 999 99.0 99.0  1.80  8.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 10 30 12 999 99.0 99.0  1.80  8.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 13 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 14 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 15 999 99.0 99.0  2.10  8.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 16 999 99.0 99.0  2.20  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 10 30 17 999 99.0 99.0  2.00  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 09 15 999 99.0 99.0  1.60 10.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 09 16 999 99.0 99.0  1.50  9.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 09 17 999 99.0 99.0  1.50 10.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 09 18 999 99.0 99.0  1.30 11.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 09 19 999 99.0 99.0  1.30 10.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 09 20 999 99.0 99.0  1.30 10.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 09 21 999 99.0 99.0  1.20 10.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 09 22 999 99.0 99.0  1.20 10.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 09 23 999 99.0 99.0  1.20 11.00 99.00 999 9999.0 999.0  27.8 999.0 99.0 99.00
2004 11 10 00 999 99.0 99.0  1.10 10.00 99.00 999 9999.0 999.0  28.2 999.0 99.0 99.00
2004 11 10 01 999 99.0 99.0  1.10 11.00 99.00 999 9999.0 999.0  28.0 999.0 99.0 99.00
2004 11 10 02 999 99.0 99.0  1.10 11.00 99.00 999 9999.0 999.0  27.8 999.0 99.0 99.00
2004 11 10 03 999 99.0 99.0  1.10 10.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 10 04 999 99.0 99.0  1.20 11.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 10 05 999 99.0 99.0  1.10 10.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 10 06 999 99.0 99.0  1.10 11.00 99.00 999 9999.0 999.0  27.5 999.0 99.0 99.00
2004 11 10 07 999 99.0 99.0  1.00 11.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 10 08 999 99.0 99.0  1.10 11.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 10 09 999 99.0 99.0  1.10 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 10 10 999 99.0 99.0  1.00 10.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 10 11 999 99.0 99.0  1.00 10.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 10 12 999 99.0 99.0  0.90 10.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 10 13 999 99.0 99.0  0.90 12.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 10 14 999 99.0 99.0  1.00 10.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 10 15 999 99.0 99.0  1.00 11.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 10 16 999 99.0 99.0  1.10 11.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 10 17 999 99.0 99.0  1.00 10.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 10 18 999 99.0 99.0  0.80 10.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 10 19 999 99.0 99.0  0.80 11.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 10 20 999 99.0 99.0  0.90 11.00 99.00 999 9999.0 999.0  27.5 999.0 99.0 99.00
2004 11 10 21 999 99.0 99.0  0.90 11.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 10 22 999 99.0 99.0  0.90  9.00 99.00 999 9999.0 999.0  27.5 999.0 99.0 99.00
2004 11 10 23 999 99.0 99.0  0.80 10.00 99.00 999 9999.0 999.0  27.5 999.0 99.0 99.00
2004 11 11 00 999 99.0 99.0  0.90 12.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 11 01 999 99.0 99.0  0.80 10.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 11 02 999 99.0 99.0  0.80 10.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 11 03 999 99.0 99.0  0.90 11.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 11 04 999 99.0 99.0  0.80 10.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 11 05 999 99.0 99.0  0.80 11.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 11 06 999 99.0 99.0  0.80 10.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 11 17 999 99.0 99.0  0.70 10.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 11 18 999 99.0 99.0  0.70 11.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 12 00 999 99.0 99.0  1.00 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 12 01 999 99.0 99.0  1.00 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 12 02 999 99.0 99.0  1.00 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 12 03 999 99.0 99.0  1.00 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 12 04 999 99.0 99.0  1.00 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 12 05 999 99.0 99.0  1.00 11.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 12 06 999 99.0 99.0  1.00 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 07 999 99.0 99.0  1.50 11.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 08 999 99.0 99.0  1.50 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 09 999 99.0 99.0  1.60 13.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 12 10 999 99.0 99.0  1.80 13.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 12 11 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 12 12 999 99.0 99.0  1.80 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 13 999 99.0 99.0  1.80 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 14 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 15 999 99.0 99.0  1.50 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 16 999 99.0 99.0  1.90 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 17 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 18 999 99.0 99.0  1.80 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 19 999 99.0 99.0  1.80 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 20 999 99.0 99.0  1.90 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 12 21 999 99.0 99.0  1.90 13.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 12 22 999 99.0 99.0  2.00 13.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 12 23 999 99.0 99.0  1.90 13.00 99.00 999 9999.0 999.0  27.5 999.0 99.0 99.00
2004 11 13 00 999 99.0 99.0  2.10 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 13 01 999 99.0 99.0  1.90 13.00 99.00 999 9999.0 999.0  27.6 999.0 99.0 99.00
2004 11 13 02 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  27.5 999.0 99.0 99.00
2004 11 13 03 999 99.0 99.0  2.30 13.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 13 04 999 99.0 99.0  2.10 13.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 13 05 999 99.0 99.0  2.00 14.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 06 999 99.0 99.0  2.00 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 07 999 99.0 99.0  2.00 13.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 13 08 999 99.0 99.0  2.10 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 09 999 99.0 99.0  1.90 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 10 999 99.0 99.0  1.80 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 11 999 99.0 99.0  1.60 14.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 12 999 99.0 99.0  1.90 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 13 999 99.0 99.0  1.80 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 14 999 99.0 99.0  1.80 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 15 999 99.0 99.0  1.60 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 16 999 99.0 99.0  1.70 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 17 999 99.0 99.0  1.50 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 18 999 99.0 99.0  1.40 11.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 19 999 99.0 99.0  1.40 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 13 20 999 99.0 99.0  1.40 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 13 21 999 99.0 99.0  1.60 13.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 13 22 999 99.0 99.0  1.40 13.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 13 23 999 99.0 99.0  1.40 13.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 14 00 999 99.0 99.0  1.50 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 14 01 999 99.0 99.0  1.50 13.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 14 02 999 99.0 99.0  1.50 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 14 03 999 99.0 99.0  1.70 12.00 99.00 999 9999.0 999.0  27.4 999.0 99.0 99.00
2004 11 14 04 999 99.0 99.0  1.60 12.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2004 11 14 05 999 99.0 99.0  1.50 12.00 99.00 999 9999.0 999.0  27.1 999.0 99.0 99.00
2004 11 14 06 999 99.0 99.0  1.60 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 07 999 99.0 99.0  1.60 12.00 99.00 999 9999.0 999.0  27.1 999.0 99.0 99.00
2004 11 14 08 999 99.0 99.0  1.60 12.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 09 999 99.0 99.0  1.60 14.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 10 999 99.0 99.0  1.90  5.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 11 999 99.0 99.0  2.10 13.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 12 999 99.0 99.0  2.10  6.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 13 999 99.0 99.0  2.30  8.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 14 999 99.0 99.0  2.40  8.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 15 999 99.0 99.0  2.50  8.00 99.00 999 9999.0 999.0  27.2 999.0 99.0 99.00
2004 11 14 16 999 99.0 99.0  3.00  8.00 99.00 999 9999.0 999.0  27.1 999.0 99.0 99.00
2004 11 14 17 999 99.0 99.0  3.20  9.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 14 18 999 99.0 99.0  3.10  7.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 14 19 999 99.0 99.0  3.00  9.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 14 20 999 99.0 99.0  3.50  8.00 99.00 999 9999.0 999.0  27.1 999.0 99.0 99.00
2004 11 14 21 999 99.0 99.0  3.40  9.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 14 22 999 99.0 99.0  3.50  9.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 14 23 999 99.0 99.0  3.30 11.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 15 00 999 99.0 99.0  3.70 12.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 15 01 999 99.0 99.0  4.00 13.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 15 02 999 99.0 99.0  3.50 12.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 15 03 999 99.0 99.0  4.00 12.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 15 04 999 99.0 99.0  3.50 12.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 15 05 999 99.0 99.0  4.00 12.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 15 06 999 99.0 99.0  3.50 12.00 99.00 999 9999.0 999.0  27.0 999.0 99.0 99.00
2004 11 15 07 999 99.0 99.0  3.50 12.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 11 15 08 999 99.0 99.0  3.70  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 09 999 99.0 99.0  3.50 12.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 11 15 10 999 99.0 99.0  3.80 11.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 11 15 11 999 99.0 99.0  3.20  9.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 11 15 12 999 99.0 99.0  3.20 10.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 11 15 13 999 99.0 99.0  3.30  9.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 11 15 14 999 99.0 99.0  2.90 12.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2004 11 15 15 999 99.0 99.0  3.50  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 16 999 99.0 99.0  3.10  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 17 999 99.0 99.0  3.10  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 18 999 99.0 99.0  2.90  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 19 999 99.0 99.0  3.40  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 20 999 99.0 99.0  3.10  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 21 999 99.0 99.0  3.10  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 22 999 99.0 99.0  2.80  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 15 23 999 99.0 99.0  2.80  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 16 00 999 99.0 99.0  2.80  8.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 16 01 999 99.0 99.0  2.90  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 16 02 999 99.0 99.0  2.80  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 16 04 999 99.0 99.0  2.80  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 16 05 999 99.0 99.0  2.80  9.00 99.00 999 9999.0 999.0  26.8 999.0 99.0 99.00
2004 11 16 06 999 99.0 99.0  3.00  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 07 999 99.0 99.0  2.90 10.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 16 08 999 99.0 99.0  2.80  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 09 999 99.0 99.0  2.80 10.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 10 999 99.0 99.0  2.70  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 11 999 99.0 99.0  2.80  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 12 999 99.0 99.0  2.60 10.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 13 999 99.0 99.0  2.60  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 14 999 99.0 99.0  2.70  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 15 999 99.0 99.0  2.80  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 16 16 999 99.0 99.0  2.50  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 16 17 999 99.0 99.0  2.30  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 16 18 999 99.0 99.0  2.30  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 16 19 999 99.0 99.0  2.40  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 20 999 99.0 99.0  2.40  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 21 999 99.0 99.0  2.30  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 16 22 999 99.0 99.0  2.50  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 16 23 999 99.0 99.0  2.40  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 17 00 999 99.0 99.0  2.30  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 17 01 999 99.0 99.0  2.30  9.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 17 02 999 99.0 99.0  2.40  8.00 99.00 999 9999.0 999.0  26.7 999.0 99.0 99.00
2004 11 17 03 999 99.0 99.0  2.40  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 04 999 99.0 99.0  2.30  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 05 999 99.0 99.0  2.60  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 06 999 99.0 99.0  2.40  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 07 999 99.0 99.0  2.40  8.00 99.00 999 9999.0 999.0  26.5 999.0 99.0 99.00
2004 11 17 08 999 99.0 99.0  2.40  9.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 17 09 999 99.0 99.0  2.40 11.00 99.00 999 9999.0 999.0  26.5 999.0 99.0 99.00
2004 11 17 10 999 99.0 99.0  2.40 10.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 11 999 99.0 99.0  2.30 11.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 12 999 99.0 99.0  2.40  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 13 999 99.0 99.0  2.40 11.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 14 999 99.0 99.0  2.20  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 15 999 99.0 99.0  2.30  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 16 999 99.0 99.0  2.20  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 17 999 99.0 99.0  2.20  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 18 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 19 999 99.0 99.0  2.20  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 20 999 99.0 99.0  2.40  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 21 999 99.0 99.0  2.40  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 22 999 99.0 99.0  2.30  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 17 23 999 99.0 99.0  2.10  7.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 00 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 01 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 02 999 99.0 99.0  2.10  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 03 999 99.0 99.0  2.20  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 04 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 05 999 99.0 99.0  2.10  7.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 06 999 99.0 99.0  2.10  7.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 07 999 99.0 99.0  2.00  9.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 08 999 99.0 99.0  2.00  9.00 99.00 999 9999.0 999.0  26.5 999.0 99.0 99.00
2004 11 18 09 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2004 11 18 10 999 99.0 99.0  2.10  9.00 99.00 999 9999.0 999.0  26.5 999.0 99.0 99.00
2004 11 18 11 999 99.0 99.0  2.00  9.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 12 999 99.0 99.0  2.10  9.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 13 999 99.0 99.0  1.90  9.00 99.00 999 9999.0 999.0  26.5 999.0 99.0 99.00
2004 11 18 14 999 99.0 99.0  2.10  8.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 15 999 99.0 99.0  2.10  7.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 16 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 18 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 19 999 99.0 99.0  2.00  7.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 20 999 99.0 99.0  2.00  8.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 21 999 99.0 99.0  2.00  7.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 22 999 99.0 99.0  1.80  8.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 11 18 23 999 99.0 99.0  2.00  7.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
