#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 07 20 20 50 999 99.0 99.0  1.02  5.26  4.71  40 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 20 21 20 999 99.0 99.0  1.03  5.26  4.79  31 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 20 21 50 999 99.0 99.0  0.99 12.50  4.63 304 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 20 22 20 999 99.0 99.0  0.99  5.26  4.57  41 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 20 22 50 999 99.0 99.0  0.99 11.76  4.50 310 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 20 23 20 999 99.0 99.0  0.94  5.26  4.30  41 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 20 23 50 999 99.0 99.0  0.97 11.76  4.34 322 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 21 00 20 999 99.0 99.0  0.91  5.00  4.25  42 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 21 00 50 999 99.0 99.0  0.93  4.35  4.11  38 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 21 01 20 999 99.0 99.0  0.97 11.76  4.21 312 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 01 50 999 99.0 99.0  1.00 11.76  4.13 295 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 02 20 999 99.0 99.0  0.96 11.76  4.04 321 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 02 50 999 99.0 99.0  0.94 11.76  4.07 307 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 03 20 999 99.0 99.0  0.96 11.76  4.15 307 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 03 50 999 99.0 99.0  0.94 11.76  4.12 322 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 04 20 999 99.0 99.0  0.93 11.76  4.24 303 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 04 50 999 99.0 99.0  0.90  7.14  4.19  18 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 05 20 999 99.0 99.0  0.89  6.67  4.17  11 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 05 50 999 99.0 99.0  0.91  7.14  4.13   2 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 06 20 999 99.0 99.0  0.95  6.67  4.24  10 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 06 50 999 99.0 99.0  0.91  4.76  4.25  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 07 20 999 99.0 99.0  0.86  5.88  4.20  16 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 07 50 999 99.0 99.0  0.88 11.76  4.38 324 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 08 20 999 99.0 99.0  0.83  4.55  4.22  27 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 08 50 999 99.0 99.0  0.87  5.56  4.48  20 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 09 20 999 99.0 99.0  0.84  5.26  4.45  20 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 09 50 999 99.0 99.0  0.88  5.26  4.39  16 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 10 20 999 99.0 99.0  0.95  6.25  4.34  20 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 10 50 999 99.0 99.0  0.91  4.76  4.25  21 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 11 20 999 99.0 99.0  0.92  4.76  4.35  27 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 11 50 999 99.0 99.0  0.92  5.26  4.28  33 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 12 20 999 99.0 99.0  0.94  5.56  4.34  33 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 12 50 999 99.0 99.0  0.87  5.56  4.36  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 13 20 999 99.0 99.0  0.84  5.26  4.47  33 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 13 50 999 99.0 99.0  0.87  5.56  4.42  35 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 14 20 999 99.0 99.0  0.90  5.00  4.26  38 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 14 50 999 99.0 99.0  0.86  5.26  4.42  27 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 15 20 999 99.0 99.0  0.86  5.26  4.27  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 15 50 999 99.0 99.0  0.93  5.26  4.20  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 16 20 999 99.0 99.0  0.96  5.56  4.40  18 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 16 50 999 99.0 99.0  0.94  5.00  4.55  38 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 17 20 999 99.0 99.0  0.94  5.26  4.75  28 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 17 50 999 99.0 99.0  0.94  5.56  4.71  23 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 18 20 999 99.0 99.0  1.01  5.56  4.69  25 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 18 50 999 99.0 99.0  0.99  5.56  4.74  30 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 19 20 999 99.0 99.0  1.01  5.56  4.77  33 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 19 50 999 99.0 99.0  1.03  5.88  4.78  24 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 20 20 999 99.0 99.0  1.02  5.88  4.68  30 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 20 50 999 99.0 99.0  1.02  5.56  4.64  37 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 21 20 999 99.0 99.0  1.00  5.56  4.64  27 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 21 50 999 99.0 99.0  1.00  5.88  4.52  25 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 22 20 999 99.0 99.0  0.98  5.88  4.55  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 21 22 50 999 99.0 99.0  0.98  5.56  4.54  34 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 23 20 999 99.0 99.0  0.95  5.88  4.35  25 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 21 23 50 999 99.0 99.0  0.94  6.25  4.25  27 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 00 20 999 99.0 99.0  0.96  5.56  4.32  33 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 00 50 999 99.0 99.0  0.98  6.25  4.38  30 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 01 20 999 99.0 99.0  0.98  6.25  4.30  23 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 01 50 999 99.0 99.0  1.03  6.25  4.30  25 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 02 20 999 99.0 99.0  1.03  6.25  4.33  24 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 02 50 999 99.0 99.0  1.07  6.25  4.44  37 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 03 20 999 99.0 99.0  1.19  6.25  4.59  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 03 50 999 99.0 99.0  1.10  6.67  4.57  25 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 04 20 999 99.0 99.0  1.06  6.25  4.52  40 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 04 50 999 99.0 99.0  1.09  6.25  4.51  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 05 20 999 99.0 99.0  1.08  6.25  4.55  40 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 05 50 999 99.0 99.0  1.10  6.25  4.49  33 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 06 20 999 99.0 99.0  1.15  6.25  4.58  34 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 06 50 999 99.0 99.0  1.10  5.88  4.60  37 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 07 20 999 99.0 99.0  1.12  6.67  4.71  16 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 07 50 999 99.0 99.0  1.09  6.67  4.67  18 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 08 20 999 99.0 99.0  1.11  6.67  4.67  24 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 08 50 999 99.0 99.0  1.05  6.25  4.65  28 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 09 20 999 99.0 99.0  1.03  6.67  4.70  20 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 09 50 999 99.0 99.0  1.09  6.67  4.74  25 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 10 20 999 99.0 99.0  0.99  6.25  4.61  20 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 10 50 999 99.0 99.0  1.04  6.67  4.66  21 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 11 20 999 99.0 99.0  1.10  6.25  4.91  27 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 11 50 999 99.0 99.0  1.06  6.67  4.96  28 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 12 20 999 99.0 99.0  1.01  6.67  4.94  30 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 12 50 999 99.0 99.0  0.98  6.67  4.92  31 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 13 20 999 99.0 99.0  1.01  6.25  4.87  23 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 13 50 999 99.0 99.0  1.06  6.25  4.73  30 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 14 20 999 99.0 99.0  1.06  6.25  4.66  18 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 14 50 999 99.0 99.0  1.11  6.67  4.89  35 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 15 20 999 99.0 99.0  1.10  6.25  4.90  24 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 15 50 999 99.0 99.0  1.02  6.67  4.76  34 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 16 20 999 99.0 99.0  1.10  6.67  5.00  21 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 16 50 999 99.0 99.0  1.09  6.67  5.19  28 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 17 20 999 99.0 99.0  1.17  6.67  5.21  28 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 17 50 999 99.0 99.0  1.19  6.67  5.06  33 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 18 20 999 99.0 99.0  1.23  6.67  4.87  34 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 18 50 999 99.0 99.0  1.26  7.14  4.91  25 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 19 20 999 99.0 99.0  1.22  6.67  4.80  30 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 19 50 999 99.0 99.0  1.29  6.67  5.13  33 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 22 20 20 999 99.0 99.0  1.33  6.67  5.20  34 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 20 50 999 99.0 99.0  1.25  6.67  4.96  35 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 21 20 999 99.0 99.0  1.32  6.67  5.18  38 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 21 50 999 99.0 99.0  1.31  6.67  5.19  41 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 22 20 999 99.0 99.0  1.27  6.67  5.10  31 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 22 50 999 99.0 99.0  1.22  6.25  4.95  40 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 22 23 20 999 99.0 99.0  1.22  7.14  4.89  35 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 22 23 50 999 99.0 99.0  1.26  6.67  4.90  34 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 23 00 20 999 99.0 99.0  1.17  6.67  4.53  30 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 23 00 50 999 99.0 99.0  1.13  6.67  4.57  38 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 01 20 999 99.0 99.0  1.11  6.67  4.56  38 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 01 50 999 99.0 99.0  1.13  6.67  4.45  34 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 02 20 999 99.0 99.0  1.17  6.67  4.32  31 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 23 02 50 999 99.0 99.0  1.18  6.67  4.40  44 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 03 20 999 99.0 99.0  1.17  6.67  4.31  42 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 03 50 999 99.0 99.0  1.11  6.67  4.34  48 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 23 04 20 999 99.0 99.0  1.04  6.67  4.34  45 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 04 50 999 99.0 99.0  1.06  6.25  4.37  42 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 23 05 20 999 99.0 99.0  1.08  7.14  4.34  40 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 05 50 999 99.0 99.0  1.16  6.67  4.42  30 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 06 20 999 99.0 99.0  1.14  6.67  4.24  35 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 06 50 999 99.0 99.0  1.17  6.25  4.47  37 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 07 20 999 99.0 99.0  1.24  6.25  4.56  42 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 07 50 999 99.0 99.0  1.24  6.25  4.62  41 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 08 20 999 99.0 99.0  1.22  6.67  4.83  41 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 08 50 999 99.0 99.0  1.17  6.67  4.83  33 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 09 20 999 99.0 99.0  1.15  6.67  5.01  34 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 09 50 999 99.0 99.0  1.03 16.67  4.92 250 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 10 20 999 99.0 99.0  1.00  6.25  4.99  25 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 10 50 999 99.0 99.0  1.10 16.67  5.32 255 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 11 20 999 99.0 99.0  1.11 16.67  5.12 243 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 11 50 999 99.0 99.0  1.06  6.25  5.23  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 12 20 999 99.0 99.0  1.03  6.67  5.32  37 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 12 50 999 99.0 99.0  1.07  7.14  5.36  41 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 13 20 999 99.0 99.0  1.08  6.67  5.14  37 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 14 20 999 99.0 99.0  1.10  7.14  5.20  48 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 14 50 999 99.0 99.0  1.06  7.14  5.04  47 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 15 20 999 99.0 99.0  1.08  7.14  4.86  34 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 15 50 999 99.0 99.0  1.12  6.67  4.95  34 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 16 20 999 99.0 99.0  1.02  7.14  4.83  45 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 16 50 999 99.0 99.0  0.97  6.25  5.09  33 9999.0 999.0  25.8 999.0 99.0 99.00
2009 07 23 17 20 999 99.0 99.0  1.01  7.14  5.32  40 9999.0 999.0  25.8 999.0 99.0 99.00
2009 07 23 17 50 999 99.0 99.0  1.04  6.67  5.29  30 9999.0 999.0  25.8 999.0 99.0 99.00
2009 07 23 18 20 999 99.0 99.0  1.03  6.25  5.00  35 9999.0 999.0  25.8 999.0 99.0 99.00
2009 07 23 18 50 999 99.0 99.0  1.10 15.38  5.12 249 9999.0 999.0  25.8 999.0 99.0 99.00
2009 07 23 19 20 999 99.0 99.0  1.09 15.38  5.16 250 9999.0 999.0  25.8 999.0 99.0 99.00
2009 07 23 19 50 999 99.0 99.0  1.07 15.38  5.20 250 9999.0 999.0  25.8 999.0 99.0 99.00
2009 07 23 20 20 999 99.0 99.0  1.10 15.38  5.49 249 9999.0 999.0  25.8 999.0 99.0 99.00
2009 07 23 20 50 999 99.0 99.0  1.04 16.67  5.44 253 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 21 20 999 99.0 99.0  1.03 15.38  5.16 243 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 21 50 999 99.0 99.0  1.01  6.67  5.16  30 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 23 22 20 999 99.0 99.0  1.03  7.69  5.38  44 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 22 50 999 99.0 99.0  1.10  7.69  5.42  54 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 23 20 999 99.0 99.0  1.05  7.69  5.33  55 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 23 23 50 999 99.0 99.0  1.07  6.67  5.30  38 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 00 20 999 99.0 99.0  0.94  7.14  4.64  44 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 00 50 999 99.0 99.0  1.01  7.69  4.68  49 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 01 20 999 99.0 99.0  1.00  6.67  4.44  41 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 01 50 999 99.0 99.0  0.97  7.69  4.40  48 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 02 20 999 99.0 99.0  0.94  7.69  4.36  48 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 02 50 999 99.0 99.0  0.91  7.69  4.24  42 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 03 20 999 99.0 99.0  0.91  6.25  4.16  44 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 03 50 999 99.0 99.0  0.93  7.14  4.03  42 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 04 20 999 99.0 99.0  0.96  5.88  4.14  33 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 04 50 999 99.0 99.0  0.95  7.14  4.09  40 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 05 20 999 99.0 99.0  1.00  6.25  4.15  31 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 05 50 999 99.0 99.0  1.03  6.25  4.46  23 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 06 20 999 99.0 99.0  0.97  5.88  4.34  34 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 06 50 999 99.0 99.0  1.00  5.88  4.58  30 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 07 20 999 99.0 99.0  0.96  6.67  4.75  47 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 07 50 999 99.0 99.0  1.00  7.14  4.99  45 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 08 20 999 99.0 99.0  0.96 15.38  5.10 250 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 08 50 999 99.0 99.0  0.94 15.38  5.28 259 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 09 20 999 99.0 99.0  0.91  6.25  5.14  30 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 09 50 999 99.0 99.0  0.85 15.38  5.25 250 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 10 20 999 99.0 99.0  0.86 15.38  5.66 248 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 10 50 999 99.0 99.0  0.81  5.88  5.49  33 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 11 20 999 99.0 99.0  0.88 15.38  5.74 258 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 11 50 999 99.0 99.0  0.93  5.88  5.71  31 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 12 20 999 99.0 99.0  0.85  7.14  5.48  40 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 12 50 999 99.0 99.0  0.86  7.69  5.56  33 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 13 20 999 99.0 99.0  0.77  5.26  5.35  38 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 13 50 999 99.0 99.0  0.74  6.67  5.55  37 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 14 20 999 99.0 99.0  0.76  7.14  5.45  42 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 14 50 999 99.0 99.0  0.73  6.25  5.29  34 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 15 20 999 99.0 99.0  0.73  6.25  5.33  37 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 15 50 999 99.0 99.0  0.77  6.25  5.44  30 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 16 20 999 99.0 99.0  0.72  5.56  5.35  40 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 16 50 999 99.0 99.0  0.76  5.88  5.17  35 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 17 20 999 99.0 99.0  0.73  5.56  5.17  41 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 24 17 50 999 99.0 99.0  0.77 12.50  5.38 353 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 18 20 999 99.0 99.0  0.78  6.25  5.08  40 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 18 50 999 99.0 99.0  0.77  5.88  5.08  34 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 24 19 20 999 99.0 99.0  0.81  5.88  5.01  35 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 19 50 999 99.0 99.0  0.80 11.76  4.65 307 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 24 20 20 999 99.0 99.0  0.82 12.50  4.62 291 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 24 20 50 999 99.0 99.0  0.81 14.29  4.70 258 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 24 21 20 999 99.0 99.0  0.81  7.14  4.60  27 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 24 21 50 999 99.0 99.0  0.86 14.29  4.92 248 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 24 22 20 999 99.0 99.0  0.85 14.29  4.83 250 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 24 22 50 999 99.0 99.0  0.85 14.29  4.69 248 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 24 23 20 999 99.0 99.0  0.87 14.29  4.62 256 9999.0 999.0  26.2 999.0 99.0 99.00
2009 07 24 23 50 999 99.0 99.0  0.83 14.29  4.43 253 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 00 20 999 99.0 99.0  0.86 11.11  4.57 346 9999.0 999.0  26.2 999.0 99.0 99.00
2009 07 25 00 50 999 99.0 99.0  0.85  7.69  4.69  35 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 01 20 999 99.0 99.0  0.81 11.11  4.44 355 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 01 50 999 99.0 99.0  0.83 10.53  4.45 352 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 02 20 999 99.0 99.0  0.84 10.53  4.25 345 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 02 50 999 99.0 99.0  0.84  6.25  4.20  44 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 03 20 999 99.0 99.0  0.82 10.53  4.20 342 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 03 50 999 99.0 99.0  0.85 10.53  4.24 342 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 04 20 999 99.0 99.0  0.79 10.53  4.22 345 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 04 50 999 99.0 99.0  0.81 10.53  4.12   0 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 05 20 999 99.0 99.0  0.80  9.88  3.99 357 9999.0 999.0  26.1 999.0 99.0 99.00
2009 07 25 05 50 999 99.0 99.0  0.79 10.53  4.07 349 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 06 20 999 99.0 99.0  0.75  9.88  4.70 352 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 07 20 999 99.0 99.0  0.73  9.88  4.93 345 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 07 50 999 99.0 99.0  0.72  9.88  5.23 349 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 08 20 999 99.0 99.0  0.75  9.88  5.43 349 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 09 20 999 99.0 99.0  0.79  9.88  5.77 343 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 09 50 999 99.0 99.0  0.74  9.88  5.36 333 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 10 20 999 99.0 99.0  0.79  9.88  5.57 340 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 10 50 999 99.0 99.0  0.76  9.88  5.63 348 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 11 20 999 99.0 99.0  0.77  9.88  5.71 343 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 11 50 999 99.0 99.0  0.75  9.88  5.40 353 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 12 20 999 99.0 99.0  0.74  9.88  5.29   6 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 12 50 999 99.0 99.0  0.80  9.88  5.13 355 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 13 20 999 99.0 99.0  0.78  9.88  5.17 346 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 13 50 999 99.0 99.0  0.82  9.09  5.08  13 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 14 20 999 99.0 99.0  0.77  9.88  5.15 349 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 14 50 999 99.0 99.0  0.79  9.88  5.07 355 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 15 20 999 99.0 99.0  0.76  9.88  4.52 343 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 16 20 999 99.0 99.0  0.76  7.69  4.55  30 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 16 50 999 99.0 99.0  0.80  9.09  4.58 352 9999.0 999.0  25.9 999.0 99.0 99.00
2009 07 25 17 20 999 99.0 99.0  0.81  9.88  4.39   6 9999.0 999.0  26.0 999.0 99.0 99.00
2009 07 25 17 50 999 99.0 99.0  0.79  9.09  4.34   3 9999.0 999.0  25.9 999.0 99.0 99.00
